x,y,label
29.043351307995394,31.85360891474187,0.0
31.417869069666015,29.731296113070204,0.0
15.264049265437654,37.607267211033836,1.0
28.12222726380292,24.664673109650455,0.0
26.905010015776543,31.009702336359805,1.0
23.941689884724664,25.067110271907076,1.0
22.44488952848585,21.113052723682994,0.0
24.41828504220422,24.906364299501245,1.0
23.741594843663982,29.9160485129623,1.0
21.222446843302247,27.589260200278478,0.0
22.68597136206239,27.47243608506796,1.0
26.20446442598247,26.511858994833506,0.0
24.758240645090066,22.271293399055047,0.0
21.49868082982165,27.984152209059783,1.0
13.563087439135845,14.264723897584878,0.0
25.64523277629097,32.13603831164014,0.0
23.885499540269322,31.171412363067347,1.0
23.357740723266037,27.45669115366962,1.0
29.795277890340095,30.146943879254895,0.0
30.597137795418085,22.85541431554762,1.0
27.00427182815824,20.465072721635554,0.0
24.860095528709145,28.00219900734926,0.0
18.51358395601804,18.973348684783,0.0
21.1882160532024,23.519123073907817,0.0
23.579381537402547,28.288941006393486,0.0
27.998154106475326,20.844023423570395,1.0
15.767729906462822,38.50437627048758,1.0
22.991604789756714,27.958811218194313,0.0
26.20970748006679,20.017609918008514,0.0
28.48823386388058,29.67327594843874,0.0
25.93394533803166,27.392432466435885,1.0
30.22711184540627,22.944822028309694,1.0
24.686818790746937,16.60405592849285,1.0
20.898833998004648,16.567197181359802,0.0
29.894000144315694,15.742561005365788,1.0
25.22347353195415,23.874041834176968,1.0
25.737705314416203,26.035702079746034,0.0
23.851137280267974,27.722128740805832,0.0
19.599441412728275,26.729401790792167,1.0
22.83764865858563,27.723401565542904,0.0
18.907505034503707,28.663352077744126,1.0
22.1865054299739,27.94739105548907,1.0
32.870123858994404,32.57428438338486,0.0
20.631337434219443,34.20166269465584,1.0
19.545436695409226,21.22751360249618,0.0
33.96311603024465,38.600357016701686,0.0
33.20458746567393,32.99590654148893,0.0
21.54608621708409,28.026795239034627,1.0
30.93132577612336,35.43490663840776,0.0
21.85266088349675,32.26922866893446,1.0
32.857719331181144,17.389474595601335,1.0
31.919747696433323,31.0558796221531,0.0
25.01382274012263,23.63784318745866,0.0
22.36147647974424,20.64308209121446,0.0
22.557839636555016,24.023558429536934,1.0
30.659790400216398,18.292245715852474,1.0
29.23184374795964,22.862038284792845,1.0
25.909026067205637,30.369272104817625,1.0
34.354049385838096,37.852588562173196,0.0
32.02387169966654,35.46518557854559,0.0
28.382454657215327,17.761608998667512,1.0
25.53762816312971,22.1324661083542,1.0
24.04544863518157,22.949564005596176,0.0
21.4515835734844,26.34871941023755,0.0
21.76189381042624,17.078235835918484,0.0
25.70663443167801,24.521252497961765,1.0
31.100784991688055,29.834143244128228,0.0
21.44401301951532,30.28184734147198,1.0
24.24379172286322,27.065723390007538,1.0
27.89028827866055,25.71944156565402,1.0
20.95356253340163,27.365089484232907,1.0
21.75994596533367,20.584021168779405,0.0
25.73542399906894,27.84645050771724,0.0
28.981942052200495,28.30287365022403,0.0
18.701495836587952,31.981098305497472,1.0
28.358998485680054,22.353523860341788,1.0
18.96607363738264,17.05618022363138,0.0
24.3343501716991,22.5713893429811,0.0
25.352873948624055,28.044872929156835,0.0
13.853142280940913,14.606816781537436,0.0
23.893952099193054,21.096092516081733,0.0
18.253234604419156,18.64797712566762,0.0
24.517751071877,23.950229815270315,1.0
24.163424193303698,17.250474051735477,0.0
13.864298167546812,19.108980738213035,0.0
28.922371242267076,28.94090413786187,0.0
25.357730380114262,28.025425925906895,1.0
24.12639788661688,31.759697188076025,0.0
13.003358675377353,13.741641203725093,0.0
27.03157604025568,25.55045833885931,0.0
21.081381842144292,16.228018754583502,0.0
19.229780827194432,38.60620616086897,1.0
20.958783579949376,16.130823224790813,0.0
20.71873546821866,19.535016061131497,0.0
21.292001034032733,24.623277181459706,0.0
22.225002993190014,24.352606994534778,0.0
30.001545626605918,31.422639516239553,0.0
30.53065204550971,31.910104532295346,0.0
28.91859159437346,27.62354371225948,0.0
25.968684013802424,26.28267776699538,1.0
24.77639046553611,24.885874784773968,1.0
32.57069248872233,31.77021047509547,0.0
32.28932605944274,29.88401342853924,0.0
36.54162254234433,13.302688386483378,1.0
22.886730350266127,22.305020648571126,1.0
13.238706492107848,9.883388439570231,0.0
24.372170299579018,25.725866066146686,1.0
17.48884467043328,17.76018178475541,0.0
26.341805691258518,22.29002631640944,0.0
34.30891708878209,34.014271625052906,0.0
24.949892391198144,22.881276349517247,0.0
25.681606016418947,27.19532144408742,0.0
29.105263958068804,30.130843363925685,0.0
29.036296175930104,25.987136661767536,0.0
16.21726231935828,16.498570581392627,0.0
24.983854039129525,28.01871192758816,1.0
30.348262020255202,32.86750709320844,0.0
21.63248370937584,24.862046947663114,0.0
18.446269108687282,17.269423868439656,0.0
23.011759719605706,31.885548980351317,1.0
27.59576991388343,29.218190377419692,1.0
32.652027237545,21.840655568857386,1.0
31.355970309169066,18.934329842882626,1.0
28.79952063951309,30.876657010926614,0.0
31.572916130171254,19.46351416985701,1.0
26.81693131888578,33.82248507035181,0.0
19.387974135798398,36.476325760170795,1.0
24.979516115383955,31.329786225989054,0.0
33.44690139274948,14.076596575783046,1.0
19.05525215312987,17.97180673683981,0.0
29.12549841530358,17.664877987519652,1.0
